2017-12-15-18-27-48    UserID [24]    Transaction Complete 
2017-12-15-18-27-48    UserID [36]    Transaction Complete 
2017-12-15-18-27-48    UserID [22]    Transaction Complete 
2017-12-15-18-27-48    UserID [25]    Transaction Complete 
2017-12-15-18-27-48    UserID [35]    Transaction Complete 
2017-12-15-18-27-48    UserID [31]    Transaction Complete 
2017-12-15-18-27-48    UserID [2]    Transaction Complete 
2017-12-15-18-27-48    UserID [40]    Transaction Complete 
2017-12-15-18-27-48    UserID [14]    Transaction Complete 
2017-12-15-18-27-48    UserID [9]    Transaction Complete 
2017-12-15-18-27-48    UserID [20]    Transaction Complete 
2017-12-15-18-27-48    UserID [39]    Transaction Complete 
2017-12-15-18-27-48    UserID [5]    Transaction Complete 
2017-12-15-18-27-48    UserID [27]    Transaction Complete 
2017-12-15-18-27-48    UserID [29]    Transaction Complete 
2017-12-15-18-27-48    UserID [38]    Transaction Complete 
2017-12-15-18-27-48    UserID [12]    Transaction Complete 
2017-12-15-18-27-48    UserID [26]    Transaction Complete 
2017-12-15-18-27-48    UserID [11]    Transaction Complete 
2017-12-15-18-27-48    UserID [7]    Transaction Complete 
2017-12-15-18-27-48    UserID [18]    Transaction Complete 
2017-12-15-18-27-48    UserID [3]    Transaction Complete 
2017-12-15-18-27-48    UserID [13]    Transaction Complete 
2017-12-15-18-27-48    UserID [19]    Transaction Complete 
2017-12-15-18-27-48    UserID [32]    Transaction Complete 
2017-12-15-18-27-48    UserID [23]    Transaction Complete 
2017-12-15-18-27-48    UserID [34]    Transaction Complete 
2017-12-15-18-27-48    UserID [10]    Transaction Complete 
2017-12-15-18-27-49    UserID [21]    Transaction Complete 
2017-12-15-18-27-49    UserID [37]    Transaction Complete 
2017-12-15-18-27-49    UserID [4]    Transaction Complete 
2017-12-15-18-27-49    UserID [28]    Transaction Complete 
2017-12-15-18-27-49    UserID [17]    Transaction Complete 
2017-12-15-18-27-49    UserID [16]    Transaction Complete 
2017-12-15-18-27-49    UserID [6]    Transaction Complete 
2017-12-15-18-27-49    UserID [24]    Transaction Complete 
2017-12-15-18-27-49    UserID [1]    Transaction Complete 
2017-12-15-18-27-49    UserID [14]    Transaction Complete 
2017-12-15-18-27-49    UserID [35]    Transaction Complete 
2017-12-15-18-27-49    UserID [0]    Transaction Complete 
2017-12-15-18-27-49    UserID [30]    Transaction Complete 
2017-12-15-18-27-49    UserID [15]    Transaction Complete 
2017-12-15-18-27-49    UserID [25]    Transaction Complete 
2017-12-15-18-27-49    UserID [11]    Transaction Complete 
2017-12-15-18-27-49    UserID [9]    Transaction Complete 
2017-12-15-18-27-49    UserID [8]    Transaction Complete 
2017-12-15-18-27-49    UserID [31]    Transaction Complete 
2017-12-15-18-27-49    UserID [36]    Transaction Complete 
2017-12-15-18-27-49    UserID [38]    Transaction Complete 
2017-12-15-18-27-49    UserID [20]    Transaction Complete 
2017-12-15-18-27-49    UserID [26]    Transaction Complete 
2017-12-15-18-27-49    UserID [27]    Transaction Complete 
2017-12-15-18-27-49    UserID [33]    Transaction Complete 
2017-12-15-18-27-49    UserID [22]    Transaction Complete 
2017-12-15-18-27-49    UserID [2]    Transaction Complete 
2017-12-15-18-27-49    UserID [40]    Transaction Complete 
2017-12-15-18-27-49    UserID [12]    Transaction Complete 
2017-12-15-18-27-49    UserID [13]    Transaction Complete 
2017-12-15-18-27-49    UserID [5]    Transaction Complete 
2017-12-15-18-27-49    UserID [3]    Transaction Complete 
2017-12-15-18-27-49    UserID [10]    Transaction Complete 
2017-12-15-18-27-49    UserID [29]    Transaction Complete 
2017-12-15-18-27-49    UserID [7]    Transaction Complete 
2017-12-15-18-27-49    UserID [39]    Transaction Complete 
2017-12-15-18-27-49    UserID [19]    Transaction Complete 
2017-12-15-18-27-49    UserID [21]    Transaction Complete 
2017-12-15-18-27-49    UserID [18]    Transaction Complete 
2017-12-15-18-27-49    UserID [16]    Transaction Complete 
2017-12-15-18-27-49    UserID [35]    Transaction Complete 
2017-12-15-18-27-49    UserID [32]    Transaction Complete 
2017-12-15-18-27-49    UserID [6]    Transaction Complete 
2017-12-15-18-27-49    UserID [4]    Transaction Complete 
2017-12-15-18-27-50    UserID [24]    Transaction Complete 
2017-12-15-18-27-50    UserID [17]    Transaction Complete 
2017-12-15-18-27-50    UserID [37]    Transaction Complete 
2017-12-15-18-27-50    UserID [28]    Transaction Complete 
2017-12-15-18-27-50    UserID [34]    Transaction Complete 
2017-12-15-18-27-50    UserID [23]    Transaction Complete 
2017-12-15-18-27-50    UserID [1]    Transaction Complete 
2017-12-15-18-27-50    UserID [0]    Transaction Complete 
2017-12-15-18-27-50    UserID [25]    Transaction Complete 
2017-12-15-18-27-50    UserID [27]    Transaction Complete 
2017-12-15-18-27-50    UserID [14]    Transaction Complete 
2017-12-15-18-27-50    UserID [9]    Transaction Complete 
2017-12-15-18-27-50    UserID [11]    Transaction Complete 
2017-12-15-18-27-50    UserID [38]    Transaction Complete 
2017-12-15-18-27-50    UserID [3]    Transaction Complete 
2017-12-15-18-27-50    UserID [31]    Transaction Complete 
2017-12-15-18-27-50    UserID [12]    Transaction Complete 
2017-12-15-18-27-50    UserID [36]    Transaction Complete 
2017-12-15-18-27-50    UserID [33]    Transaction Complete 
2017-12-15-18-27-50    UserID [22]    Transaction Complete 
2017-12-15-18-27-50    UserID [35]    Transaction Complete 
2017-12-15-18-27-50    UserID [2]    Transaction Complete 
2017-12-15-18-27-50    UserID [30]    Transaction Complete 
2017-12-15-18-27-50    UserID [5]    Transaction Complete 
2017-12-15-18-27-50    UserID [15]    Transaction Complete 
2017-12-15-18-27-50    UserID [7]    Transaction Complete 
2017-12-15-18-27-50    UserID [29]    Transaction Complete 
2017-12-15-18-27-50    UserID [26]    Transaction Complete 
2017-12-15-18-27-50    UserID [4]    Transaction Complete 
2017-12-15-18-27-50    UserID [13]    Transaction Complete 
2017-12-15-18-27-50    UserID [32]    Transaction Complete 
2017-12-15-18-27-50    UserID [28]    Transaction Complete 
2017-12-15-18-27-50    UserID [16]    Transaction Complete 
2017-12-15-18-27-50    UserID [19]    Transaction Complete 
2017-12-15-18-27-50    UserID [20]    Transaction Complete 
2017-12-15-18-27-50    UserID [18]    Transaction Complete 
2017-12-15-18-27-50    UserID [8]    Transaction Complete 
2017-12-15-18-27-50    UserID [24]    Transaction Complete 
2017-12-15-18-27-50    UserID [39]    Transaction Complete 
2017-12-15-18-27-50    UserID [40]    Transaction Complete 
2017-12-15-18-27-50    UserID [21]    Transaction Complete 
2017-12-15-18-27-50    UserID [9]    Transaction Complete 
2017-12-15-18-27-50    UserID [17]    Transaction Complete 
2017-12-15-18-27-50    UserID [34]    Transaction Complete 
2017-12-15-18-27-50    UserID [10]    Transaction Complete 
2017-12-15-18-27-50    UserID [31]    Transaction Complete 
2017-12-15-18-27-50    UserID [27]    Transaction Complete 
2017-12-15-18-27-51    UserID [12]    Transaction Complete 
2017-12-15-18-27-51    UserID [3]    Transaction Complete 
2017-12-15-18-27-51    UserID [23]    Transaction Complete 
2017-12-15-18-27-51    UserID [6]    Transaction Complete 
2017-12-15-18-27-51    UserID [1]    Transaction Complete 
2017-12-15-18-27-51    UserID [36]    Transaction Complete 
2017-12-15-18-27-51    UserID [22]    Transaction Complete 
2017-12-15-18-27-51    UserID [25]    Transaction Complete 
2017-12-15-18-27-51    UserID [33]    Transaction Complete 
2017-12-15-18-27-51    UserID [11]    Transaction Complete 
2017-12-15-18-27-51    UserID [4]    Transaction Complete 
2017-12-15-18-27-51    UserID [14]    Transaction Complete 
2017-12-15-18-27-51    UserID [13]    Transaction Complete 
2017-12-15-18-27-51    UserID [0]    Transaction Complete 
2017-12-15-18-27-51    UserID [19]    Transaction Complete 
2017-12-15-18-27-51    UserID [35]    Transaction Complete 
2017-12-15-18-27-51    UserID [29]    Transaction Complete 
2017-12-15-18-27-51    UserID [38]    Transaction Complete 
2017-12-15-18-27-51    UserID [30]    Transaction Complete 
2017-12-15-18-27-51    UserID [26]    Transaction Complete 
2017-12-15-18-27-51    UserID [37]    Transaction Complete 
2017-12-15-18-27-51    UserID [18]    Transaction Complete 
2017-12-15-18-27-51    UserID [40]    Transaction Complete 
2017-12-15-18-27-51    UserID [15]    Transaction Complete 
2017-12-15-18-27-51    UserID [7]    Transaction Complete 
2017-12-15-18-27-51    UserID [21]    Transaction Complete 
2017-12-15-18-27-51    UserID [20]    Transaction Complete 
2017-12-15-18-27-51    UserID [2]    Transaction Complete 
2017-12-15-18-27-51    UserID [28]    Transaction Complete 
2017-12-15-18-27-51    UserID [5]    Transaction Complete 
2017-12-15-18-27-51    UserID [34]    Transaction Complete 
2017-12-15-18-27-51    UserID [32]    Transaction Complete 
2017-12-15-18-27-51    UserID [1]    Transaction Complete 
2017-12-15-18-27-51    UserID [3]    Transaction Complete 
2017-12-15-18-27-51    UserID [17]    Transaction Complete 
2017-12-15-18-27-51    UserID [39]    Transaction Complete 
2017-12-15-18-27-51    UserID [24]    Transaction Complete 
2017-12-15-18-27-51    UserID [27]    Transaction Complete 
2017-12-15-18-27-51    UserID [9]    Transaction Complete 
2017-12-15-18-27-51    UserID [16]    Transaction Complete 
2017-12-15-18-27-51    UserID [11]    Transaction Complete 
2017-12-15-18-27-51    UserID [23]    Transaction Complete 
2017-12-15-18-27-51    UserID [6]    Transaction Complete 
2017-12-15-18-27-51    UserID [10]    Transaction Complete 
2017-12-15-18-27-51    UserID [13]    Transaction Complete 
2017-12-15-18-27-51    UserID [8]    Transaction Complete 
2017-12-15-18-27-51    UserID [22]    Transaction Complete 
2017-12-15-18-27-52    UserID [25]    Transaction Complete 
2017-12-15-18-27-52    UserID [14]    Transaction Complete 
2017-12-15-18-27-52    UserID [37]    Transaction Complete 
2017-12-15-18-27-52    UserID [29]    Transaction Complete 
2017-12-15-18-27-52    UserID [38]    Transaction Complete 
2017-12-15-18-27-52    UserID [30]    Transaction Complete 
2017-12-15-18-27-52    UserID [12]    Transaction Complete 
2017-12-15-18-27-52    UserID [31]    Transaction Complete 
2017-12-15-18-27-52    UserID [4]    Transaction Complete 
2017-12-15-18-27-52    UserID [34]    Transaction Complete 
2017-12-15-18-27-52    UserID [18]    Transaction Complete 
2017-12-15-18-27-52    UserID [20]    Transaction Complete 
2017-12-15-18-27-52    UserID [33]    Transaction Complete 
2017-12-15-18-27-52    UserID [2]    Transaction Complete 
2017-12-15-18-27-52    UserID [35]    Transaction Complete 
2017-12-15-18-27-52    UserID [36]    Transaction Complete 
2017-12-15-18-27-52    UserID [0]    Transaction Complete 
2017-12-15-18-27-52    UserID [17]    Transaction Complete 
2017-12-15-18-27-52    UserID [19]    Transaction Complete 
2017-12-15-18-27-52    UserID [7]    Transaction Complete 
2017-12-15-18-27-52    UserID [26]    Transaction Complete 
